lat,lon,City,State,County,Country,Year,GDP
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,1994,12.11
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,1995,12.35
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,1996,12.9
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,1997,13.48
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,1998,14.08
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,1999,14.71
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2000,15.11
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2001,15.48
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2002,15.87
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2003,16.26
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2004,16.66
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2005,16.98
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2006,17.51
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2007,17.99
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2008,18.47
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2009,18.94
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2010,19.4
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2011,19.85
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2012,20.26
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2013,20.67
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2014,21.08
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2015,21.51
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2016,21.96
32.65518,-79.94037,Folly Beach,South Carolina,Charleston County,US,2017,22.41
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1990,11.66
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1991,11.96
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1992,12.28
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1993,12.6
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1994,12.93
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1995,13.19
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1996,13.79
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1997,14.42
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1998,15.08
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1999,15.76
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2000,16.2
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2001,16.61
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2002,17.04
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2003,17.48
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2004,17.94
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2005,18.29
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2006,18.84
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2007,19.37
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2008,19.89
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2009,20.42
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2010,20.92
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2011,21.41
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2012,21.87
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2013,22.31
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2014,22.77
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2015,23.23
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2016,23.73
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2017,24.23
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1990,11.66
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1991,11.96
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1992,12.28
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1993,12.6
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1994,12.93
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1995,13.19
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1996,13.79
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1997,14.42
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1998,15.08
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1999,15.76
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2000,16.2
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2001,16.61
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2002,17.04
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2003,17.48
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2004,17.94
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2005,18.29
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2006,18.84
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2007,19.37
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2008,19.89
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2009,20.42
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2010,20.92
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2011,21.41
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2012,21.87
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2013,22.31
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2014,22.77
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2015,23.23
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2016,23.73
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2017,24.23
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1990,11.66
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1991,11.96
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1992,12.28
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1993,12.6
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1994,12.93
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1995,13.19
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1996,13.79
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1997,14.42
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1998,15.08
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,1999,15.76
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2000,16.2
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2001,16.61
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2002,17.04
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2003,17.48
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2004,17.94
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2005,18.29
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2006,18.84
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2007,19.37
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2008,19.89
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2009,20.42
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2010,20.92
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2011,21.41
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2012,21.87
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2013,22.31
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2014,22.77
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2015,23.23
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2016,23.73
29.09637,-80.937,Ponce Inlet,Florida,Volusia County,US,2017,24.23
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,1990,11.59
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,1991,11.9
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,1992,12.21
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,1993,12.53
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,1994,12.86
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,1995,13.12
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,1996,13.72
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,1997,14.34
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,1998,14.99
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,1999,15.67
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,2000,16.1
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,2001,16.52
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,2002,16.94
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,2003,17.38
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,2004,17.83
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,2005,18.18
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,2006,18.73
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,2007,19.25
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,2008,19.78
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,2009,20.29
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,2010,20.8
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,2011,21.29
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,2012,21.73
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,2013,22.18
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,2014,22.63
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,2015,23.09
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,2016,23.59
29.34914,-81.06645,Ormond-by-the-Sea,Florida,Volusia County,US,2017,24.08
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1990,10.57
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1991,10.85
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1992,11.14
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1993,11.44
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1994,11.74
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1995,11.98
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1996,12.5
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1997,13.04
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1998,13.61
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1999,14.2
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2000,14.58
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2001,14.92
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2002,15.28
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2003,15.64
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2004,16.01
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2005,16.3
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2006,16.83
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2007,17.28
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2008,17.72
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2009,18.17
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2010,18.6
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2011,19.02
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2012,19.4
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2013,19.78
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2014,20.17
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2015,20.57
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2016,20.99
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2017,21.42
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1990,10.57
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1991,10.85
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1992,11.14
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1993,11.44
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1994,11.74
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1995,11.98
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1996,12.5
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1997,13.04
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1998,13.61
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1999,14.2
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2000,14.58
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2001,14.92
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2002,15.28
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2003,15.64
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2004,16.01
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2005,16.3
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2006,16.83
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2007,17.28
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2008,17.72
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2009,18.17
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2010,18.6
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2011,19.02
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2012,19.4
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2013,19.78
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2014,20.17
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2015,20.57
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2016,20.99
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2017,21.42
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1990,10.57
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1991,10.85
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1992,11.14
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1993,11.44
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1994,11.74
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1995,11.98
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1996,12.5
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1997,13.04
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1998,13.61
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,1999,14.2
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2000,14.58
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2001,14.92
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2002,15.28
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2003,15.64
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2004,16.01
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2005,16.3
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2006,16.83
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2007,17.28
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2008,17.72
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2009,18.17
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2010,18.6
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2011,19.02
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2012,19.4
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2013,19.78
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2014,20.17
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2015,20.57
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2016,20.99
35.26768,-75.54237,Buxton,North Carolina,Dare County,US,2017,21.42
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1990,10.64
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1991,10.93
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1992,11.22
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1993,11.51
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1994,11.82
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1995,12.05
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1996,12.58
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1997,13.13
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1998,13.71
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1999,14.31
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2000,14.69
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2001,15.04
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2002,15.4
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2003,15.77
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2004,16.15
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2005,16.45
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2006,16.97
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2007,17.43
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2008,17.88
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2009,18.33
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2010,18.77
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2011,19.19
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2012,19.58
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2013,19.97
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2014,20.36
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2015,20.77
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2016,21.2
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2017,21.63
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1990,10.64
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1991,10.93
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1992,11.22
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1993,11.51
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1994,11.82
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1995,12.05
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1996,12.58
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1997,13.13
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1998,13.71
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1999,14.31
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2000,14.69
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2001,15.04
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2002,15.4
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2003,15.77
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2004,16.15
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2005,16.45
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2006,16.97
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2007,17.43
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2008,17.88
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2009,18.33
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2010,18.77
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2011,19.19
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2012,19.58
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2013,19.97
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2014,20.36
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2015,20.77
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2016,21.2
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2017,21.63
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1990,10.64
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1991,10.93
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1992,11.22
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1993,11.51
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1994,11.82
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1995,12.05
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1996,12.58
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1997,13.13
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1998,13.71
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,1999,14.31
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2000,14.69
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2001,15.04
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2002,15.4
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2003,15.77
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2004,16.15
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2005,16.45
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2006,16.97
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2007,17.43
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2008,17.88
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2009,18.33
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2010,18.77
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2011,19.19
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2012,19.58
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2013,19.97
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2014,20.36
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2015,20.77
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2016,21.2
34.69516,-76.55937,Harkers Island,North Carolina,Carteret County,US,2017,21.63
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,1990,11.24
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,1991,11.54
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,1992,11.84
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,1993,12.15
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,1994,12.47
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,1995,12.72
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,1996,13.3
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,1997,13.91
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,1998,14.55
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,1999,15.22
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2000,15.64
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2001,16.04
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2002,16.46
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2003,16.89
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2004,17.33
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2005,17.67
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2006,18.2
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2007,18.71
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2008,19.23
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2009,19.73
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2010,20.23
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2011,20.7
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2012,21.14
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2013,21.58
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2014,22.02
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2015,22.47
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2016,22.95
29.81188,-85.30297,Port Saint Joe,Florida,Gulf County,US,2017,23.43
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,1990,11.01
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,1991,11.3
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,1992,11.59
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,1993,11.9
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,1994,12.21
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,1995,12.45
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,1996,13.03
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,1997,13.62
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,1998,14.25
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,1999,14.9
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,2000,15.31
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,2001,15.72
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,2002,16.13
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,2003,16.55
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,2004,16.98
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,2005,17.32
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,2006,17.83
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,2007,18.34
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,2008,18.84
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,2009,19.34
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,2010,19.83
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,2011,20.29
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,2012,20.72
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,2013,21.15
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,2014,21.58
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,2015,22.03
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,2016,22.5
30.24604,-87.70082,Gulf Shores,Alabama,Baldwin County,US,2017,22.98
29.23662,-89.98729,Grand Isle,Louisiana,Jefferson Parish,US,1990,11.1
29.23662,-89.98729,Grand Isle,Louisiana,Jefferson Parish,US,1991,11.39
29.23662,-89.98729,Grand Isle,Louisiana,Jefferson Parish,US,1992,11.69
